invoice_id,customer_id,country,currency,invoice_date,product_id,service_category,quantity,unit_price,net_value,tax_rate,tax_amount,total_amount,invoice_status
INV-2024-000186,CUST-5325-ENT,CA,CAD,2024-10-03,PHN-FOLD,Smartphone,4,317.11,1268.44,0.13,164.9,1433.34,Paid
INV-2025-000187,CUST-9004-SMB,SG,SGD,2025-06-13,GPU-RDNA,GPU,5,1123.75,5618.75,0.08,449.5,6068.25,Paid
INV-2024-000188,CUST-1832-IND,FR,EUR,2024-10-21,MON-FHD24,Monitor,22,248.82,5474.04,0.2,1094.81,6568.85,Paid
INV-2024-000189,CUST-7939-SMB,FR,EUR,2024-02-22,TAB-PRO,Tablet,5,736.58,3682.9,0.2,736.58,4419.48,Pending
INV-2025-000190,CUST-1722-IND,US,USD,2025-03-07,PHN-LITE,Smartphone,16,895.07,14321.12,0.08,1145.69,15466.81,Paid
INV-2024-000191,CUST-6464-IND,US,USD,2024-02-21,SSD-512G,SSD,28,62.1,1738.8,0.08,139.1,1877.9,Paid
INV-2024-000192,CUST-5291-IND,IN,INR,2024-03-12,SWT-FIT,Smartwatch,16,275.23,4403.68,0.18,792.66,5196.34,Paid
INV-2024-000193,CUST-8239-ENT,IN,INR,2024-01-28,CAM-DSLR,Camera,4,2141.12,8564.48,0.18,1541.61,10106.09,Pending
INV-2025-000194,CUST-8007-ENT,CA,CAD,2025-04-13,SWT-PRO,Smartwatch,2,84.97,169.94,0.13,22.09,192.03,Paid
INV-2025-000195,CUST-1158-IND,UK,GBP,2025-06-30,CON-NEXT,Console,6,544.35,3266.1,0.2,653.22,3919.32,Paid
INV-2025-000196,CUST-2232-ENT,UK,GBP,2025-02-04,SWT-FIT,Smartwatch,16,113.01,1808.16,0.2,361.63,2169.79,Paid
INV-2024-000197,CUST-3442-ENT,AU,AUD,2024-07-19,LAP-ULTRA,Laptop,3,1545.92,4637.76,0.1,463.78,5101.54,Paid
INV-2025-000198,CUST-1590-SMB,IN,INR,2025-09-02,MON-FHD24,Monitor,3,359.65,1078.95,0.18,194.21,1273.16,Pending
INV-2025-000199,CUST-3426-SMB,IN,INR,2025-04-10,LAP-GAMER,Laptop,4,823.55,3294.2,0.18,592.96,3887.16,Paid
INV-2025-000200,CUST-3088-IND,JP,JPY,2025-08-17,CON-LITE,Console,4,516.6,2066.4,0.1,206.64,2273.04,Pending
INV-2025-000201,CUST-6050-SMB,CA,CAD,2025-07-13,CON-NEXT,Console,9,692.73,6234.57,0.13,810.49,7045.06,Paid
INV-2025-000202,CUST-1653-SMB,US,USD,2025-01-13,TAB-PRO,Tablet,1,1109.55,1109.55,0.08,88.76,1198.31,Paid
INV-2024-000203,CUST-4441-ENT,US,USD,2024-06-25,GPU-RTX,GPU,14,300.29,4204.06,0.08,336.32,4540.38,Pending
INV-2024-000204,CUST-5088-ENT,IN,INR,2024-02-21,MON-FHD24,Monitor,12,672.91,8074.92,0.18,1453.49,9528.41,Paid
INV-2024-000205,CUST-2684-SMB,CA,CAD,2024-03-19,GPU-RTX,GPU,6,1586.92,9521.52,0.13,1237.8,10759.32,Paid
INV-2025-000206,CUST-7658-ENT,US,USD,2025-01-19,PHN-PRO,Smartphone,13,1076.62,13996.06,0.08,1119.68,15115.74,Paid
INV-2025-000207,CUST-3532-IND,US,USD,2025-07-29,SWT-PRO,Smartwatch,24,208.52,5004.48,0.08,400.36,5404.84,Disputed
INV-2024-000208,CUST-3662-IND,CA,CAD,2024-01-08,CAM-DSLR,Camera,3,1895.88,5687.64,0.13,739.39,6427.03,Paid
INV-2024-000209,CUST-7755-IND,US,USD,2024-08-01,TAB-MINI,Tablet,10,294.39,2943.9,0.08,235.51,3179.41,Paid
INV-2024-000210,CUST-3938-ENT,US,USD,2024-01-25,SWT-FIT,Smartwatch,17,149.21,2536.57,0.08,202.93,2739.5,Paid
INV-2025-000211,CUST-6442-SMB,FR,EUR,2025-03-25,CON-LITE,Console,2,607.72,1215.44,0.2,243.09,1458.53,Paid
INV-2025-000212,CUST-5065-SMB,AU,AUD,2025-04-01,CAM-DSLR,Camera,7,1733.67,12135.69,0.1,1213.57,13349.26,Paid
INV-2025-000213,CUST-3608-ENT,CA,CAD,2025-04-05,LAP-GAMER,Laptop,5,1809.69,9048.45,0.13,1176.3,10224.75,Paid
INV-2024-000214,CUST-2771-SMB,US,USD,2024-07-16,LAP-BIZ,Laptop,7,1245.0,8715.0,0.08,697.2,9412.2,Pending
INV-2024-000215,CUST-1634-SMB,AU,AUD,2024-04-03,SSD-1TB,SSD,29,189.42,5493.18,0.1,549.32,6042.5,Paid
INV-2025-000216,CUST-4644-IND,US,USD,2025-03-12,PHN-LITE,Smartphone,18,1311.38,23604.84,0.08,1888.39,25493.23,Paid
INV-2025-000217,CUST-8541-SMB,UK,GBP,2025-06-10,PHN-FOLD,Smartphone,8,500.02,4000.16,0.2,800.03,4800.19,Pending
INV-2025-000218,CUST-6000-IND,JP,JPY,2025-01-12,GPU-RTX,GPU,14,1429.04,20006.56,0.1,2000.66,22007.22,Paid
INV-2025-000219,CUST-4652-IND,CA,CAD,2025-08-09,SSD-2TB,SSD,11,320.12,3521.32,0.13,457.77,3979.09,Paid
INV-2024-000220,CUST-4164-SMB,SG,SGD,2024-04-13,LAP-GAMER,Laptop,7,1363.04,9541.28,0.08,763.3,10304.58,Paid
INV-2025-000221,CUST-6378-SMB,CA,CAD,2025-09-18,SWT-FIT,Smartwatch,21,546.18,11469.78,0.13,1491.07,12960.85,Pending
INV-2024-000222,CUST-2137-SMB,FR,EUR,2024-02-08,TAB-MINI,Tablet,2,357.16,714.32,0.2,142.86,857.18,Paid
INV-2025-000223,CUST-6753-ENT,US,USD,2025-04-02,MON-FHD24,Monitor,12,587.87,7054.44,0.08,564.36,7618.8,Paid
INV-2024-000224,CUST-9346-SMB,UK,GBP,2024-12-29,SWT-FIT,Smartwatch,23,112.47,2586.81,0.2,517.36,3104.17,Paid
INV-2024-000225,CUST-9785-SMB,UK,GBP,2024-05-14,SSD-512G,SSD,6,73.84,443.04,0.2,88.61,531.65,Pending
INV-2025-000226,CUST-1452-IND,US,USD,2025-01-08,GPU-RDNA,GPU,3,644.38,1933.14,0.08,154.65,2087.79,Paid
INV-2024-000227,CUST-5279-IND,IN,INR,2024-08-19,PHN-LITE,Smartphone,19,1533.85,29143.15,0.18,5245.77,34388.92,Paid
INV-2024-000228,CUST-5349-IND,DE,EUR,2024-02-08,CAM-DSLR,Camera,2,1623.34,3246.68,0.19,616.87,3863.55,Paid
INV-2024-000229,CUST-2776-ENT,IN,INR,2024-02-16,TAB-MINI,Tablet,12,1059.94,12719.28,0.18,2289.47,15008.75,Paid
INV-2024-000230,CUST-8119-SMB,CA,CAD,2024-02-05,LAP-BIZ,Laptop,4,1625.58,6502.32,0.13,845.3,7347.62,Paid
INV-2024-000231,CUST-6139-SMB,JP,JPY,2024-04-04,GPU-RDNA,GPU,8,713.74,5709.92,0.1,570.99,6280.91,Paid
INV-2024-000232,CUST-9379-IND,FR,EUR,2024-12-26,CAM-DSLR,Camera,5,1812.98,9064.9,0.2,1812.98,10877.88,Paid
INV-2025-000233,CUST-7311-ENT,FR,EUR,2025-06-08,GPU-RTX,GPU,4,749.09,2996.36,0.2,599.27,3595.63,Paid
INV-2024-000234,CUST-4114-SMB,FR,EUR,2024-05-25,MON-FHD24,Monitor,2,309.3,618.6,0.2,123.72,742.32,Paid
INV-2025-000235,CUST-1727-ENT,US,USD,2025-01-02,GPU-RTX,GPU,2,1876.91,3753.82,0.08,300.31,4054.13,Paid
INV-2024-000236,CUST-8144-IND,AU,AUD,2024-03-05,MON-2K34,Monitor,13,460.29,5983.77,0.1,598.38,6582.15,Paid
INV-2024-000237,CUST-9518-ENT,UK,GBP,2024-08-15,SWT-PRO,Smartwatch,16,476.73,7627.68,0.2,1525.54,9153.22,Paid
INV-2025-000238,CUST-4228-SMB,US,USD,2025-06-03,TAB-PRO,Tablet,7,776.19,5433.33,0.08,434.67,5868.0,Pending
INV-2025-000239,CUST-8066-IND,CA,CAD,2025-07-08,CON-NEXT,Console,6,413.95,2483.7,0.13,322.88,2806.58,Disputed
INV-2024-000240,CUST-6409-ENT,US,USD,2024-06-29,TAB-MINI,Tablet,11,807.72,8884.92,0.08,710.79,9595.71,Paid
INV-2025-000241,CUST-6143-ENT,IN,INR,2025-05-15,PHN-LITE,Smartphone,17,908.64,15446.88,0.18,2780.44,18227.32,Paid
INV-2025-000242,CUST-3041-ENT,IN,INR,2025-08-19,TAB-PRO,Tablet,7,1190.7,8334.9,0.18,1500.28,9835.18,Paid
INV-2024-000243,CUST-5920-ENT,IN,INR,2024-06-03,SSD-512G,SSD,21,288.22,6052.62,0.18,1089.47,7142.09,Paid
INV-2025-000244,CUST-6067-ENT,DE,EUR,2025-06-18,HPH-SPORT,Headphones,14,200.96,2813.44,0.19,534.55,3347.99,Paid
INV-2025-000245,CUST-7691-SMB,US,USD,2025-09-18,MON-FHD24,Monitor,18,353.98,6371.64,0.08,509.73,6881.37,Paid
INV-2025-000246,CUST-7592-ENT,IN,INR,2025-03-10,SWT-FIT,Smartwatch,13,482.46,6271.98,0.18,1128.96,7400.94,Paid
INV-2024-000247,CUST-5844-ENT,DE,EUR,2024-04-08,LAP-BIZ,Laptop,5,2196.43,10982.15,0.19,2086.61,13068.76,Paid
INV-2025-000248,CUST-3085-IND,IN,INR,2025-09-07,CAM-4K,Camera,2,1647.95,3295.9,0.18,593.26,3889.16,Paid
INV-2025-000249,CUST-7888-ENT,IN,INR,2025-01-06,MON-FHD24,Monitor,23,278.58,6407.34,0.18,1153.32,7560.66,Pending
INV-2025-000250,CUST-7211-ENT,IN,INR,2025-07-16,GPU-RTX,GPU,10,1806.15,18061.5,0.18,3251.07,21312.57,Paid
INV-2024-000251,CUST-3851-ENT,UK,GBP,2024-12-27,CAM-4K,Camera,2,1348.16,2696.32,0.2,539.26,3235.58,Paid
INV-2024-000252,CUST-5930-SMB,DE,EUR,2024-04-21,GPU-RTX,GPU,12,477.42,5729.04,0.19,1088.52,6817.56,Paid
INV-2025-000253,CUST-9977-IND,IN,INR,2025-03-28,MON-2K34,Monitor,8,452.01,3616.08,0.18,650.89,4266.97,Cancelled
INV-2024-000254,CUST-5978-SMB,UK,GBP,2024-06-17,CON-NEXT,Console,7,417.7,2923.9,0.2,584.78,3508.68,Paid
INV-2025-000255,CUST-4443-SMB,US,USD,2025-08-06,SWT-PRO,Smartwatch,4,466.98,1867.92,0.08,149.43,2017.35,Paid
INV-2024-000256,CUST-6279-SMB,FR,EUR,2024-05-18,CAM-4K,Camera,4,1975.92,7903.68,0.2,1580.74,9484.42,Paid
INV-2024-000257,CUST-8238-SMB,IN,INR,2024-08-18,GPU-RTX,GPU,1,958.46,958.46,0.18,172.52,1130.98,Paid
INV-2024-000258,CUST-4501-ENT,AU,AUD,2024-08-26,CAM-4K,Camera,4,1733.63,6934.52,0.1,693.45,7627.97,Pending
INV-2024-000259,CUST-8752-ENT,FR,EUR,2024-09-09,PHN-LITE,Smartphone,13,608.34,7908.42,0.2,1581.68,9490.1,Paid
INV-2025-000260,CUST-3780-ENT,US,USD,2025-03-11,PHN-PRO,Smartphone,17,1340.66,22791.22,0.08,1823.3,24614.52,Cancelled
INV-2025-000261,CUST-2389-SMB,CA,CAD,2025-07-14,PHN-FOLD,Smartphone,18,1478.49,26612.82,0.13,3459.67,30072.49,Pending
INV-2025-000262,CUST-9445-ENT,IN,INR,2025-02-25,HPH-SPORT,Headphones,20,168.86,3377.2,0.18,607.9,3985.1,Paid
INV-2024-000263,CUST-6491-IND,US,USD,2024-10-29,CAM-4K,Camera,6,1448.53,8691.18,0.08,695.29,9386.47,Paid
INV-2024-000264,CUST-4848-ENT,FR,EUR,2024-03-12,HPH-SPORT,Headphones,8,116.06,928.48,0.2,185.7,1114.18,Disputed
INV-2024-000265,CUST-6085-IND,IN,INR,2024-09-19,PHN-PRO,Smartphone,9,1265.37,11388.33,0.18,2049.9,13438.23,Paid
INV-2024-000266,CUST-4262-IND,JP,JPY,2024-08-09,HPH-SPORT,Headphones,33,152.76,5041.08,0.1,504.11,5545.19,Paid
INV-2024-000267,CUST-1400-IND,AU,AUD,2024-03-17,GPU-RTX,GPU,4,1290.33,5161.32,0.1,516.13,5677.45,Paid
INV-2024-000268,CUST-5011-SMB,AU,AUD,2024-03-02,SSD-1TB,SSD,33,144.02,4752.66,0.1,475.27,5227.93,Paid
INV-2025-000269,CUST-2193-SMB,UK,GBP,2025-04-15,HPH-NC,Headphones,43,273.36,11754.48,0.2,2350.9,14105.38,Paid
INV-2024-000270,CUST-7790-ENT,UK,GBP,2024-06-05,MON-2K34,Monitor,21,268.96,5648.16,0.2,1129.63,6777.79,Paid
INV-2024-000271,CUST-4185-ENT,JP,JPY,2024-05-04,SWT-FIT,Smartwatch,24,82.42,1978.08,0.1,197.81,2175.89,Paid
INV-2024-000272,CUST-7291-SMB,SG,SGD,2024-06-09,GPU-RDNA,GPU,15,327.58,4913.7,0.08,393.1,5306.8,Paid
INV-2025-000273,CUST-7547-IND,IN,INR,2025-06-24,LAP-ULTRA,Laptop,6,917.49,5504.94,0.18,990.89,6495.83,Paid
INV-2025-000274,CUST-3417-ENT,IN,INR,2025-09-17,SSD-2TB,SSD,35,330.14,11554.9,0.18,2079.88,13634.78,Paid
INV-2025-000275,CUST-1090-IND,FR,EUR,2025-08-13,MON-2K34,Monitor,23,778.16,17897.68,0.2,3579.54,21477.22,Paid
INV-2025-000276,CUST-7965-IND,FR,EUR,2025-06-18,TAB-MINI,Tablet,3,1094.47,3283.41,0.2,656.68,3940.09,Paid
INV-2024-000277,CUST-3881-ENT,JP,JPY,2024-04-15,PHN-FOLD,Smartphone,8,666.19,5329.52,0.1,532.95,5862.47,Pending
INV-2024-000278,CUST-9486-SMB,CA,CAD,2024-05-10,PHN-LITE,Smartphone,18,1313.89,23650.02,0.13,3074.5,26724.52,Paid
INV-2024-000279,CUST-1822-ENT,AU,AUD,2024-12-22,SSD-512G,SSD,30,120.22,3606.6,0.1,360.66,3967.26,Paid
INV-2024-000280,CUST-5082-IND,JP,JPY,2024-01-02,LAP-ULTRA,Laptop,8,1623.75,12990.0,0.1,1299.0,14289.0,Pending
INV-2024-000281,CUST-8478-IND,IN,INR,2024-08-20,MON-2K34,Monitor,2,332.07,664.14,0.18,119.55,783.69,Paid
INV-2025-000282,CUST-8612-ENT,UK,GBP,2025-01-03,LAP-BIZ,Laptop,5,1395.08,6975.4,0.2,1395.08,8370.48,Paid
INV-2024-000283,CUST-9702-ENT,DE,EUR,2024-09-07,GPU-RDNA,GPU,6,332.49,1994.94,0.19,379.04,2373.98,Paid
INV-2024-000284,CUST-6198-SMB,US,USD,2024-04-17,PHN-LITE,Smartphone,5,365.22,1826.1,0.08,146.09,1972.19,Paid
INV-2024-000285,CUST-9270-SMB,FR,EUR,2024-10-02,CON-NEXT,Console,7,360.23,2521.61,0.2,504.32,3025.93,Pending
INV-2024-000286,CUST-9976-SMB,US,USD,2024-06-28,SWT-FIT,Smartwatch,10,343.31,3433.1,0.08,274.65,3707.75,Paid
INV-2024-000287,CUST-3607-ENT,DE,EUR,2024-10-19,MON-FHD24,Monitor,14,393.46,5508.44,0.19,1046.6,6555.04,Paid
INV-2025-000288,CUST-8777-SMB,FR,EUR,2025-08-06,SWT-FIT,Smartwatch,1,596.97,596.97,0.2,119.39,716.36,Pending
INV-2024-000289,CUST-5246-IND,UK,GBP,2024-06-23,SWT-FIT,Smartwatch,4,218.06,872.24,0.2,174.45,1046.69,Paid
INV-2024-000290,CUST-5543-ENT,CA,CAD,2024-05-02,GPU-RDNA,GPU,9,1442.94,12986.46,0.13,1688.24,14674.7,Paid
INV-2024-000291,CUST-8939-ENT,US,USD,2024-08-14,SWT-FIT,Smartwatch,24,550.65,13215.6,0.08,1057.25,14272.85,Paid
INV-2025-000292,CUST-4919-SMB,US,USD,2025-03-19,PHN-LITE,Smartphone,16,1137.0,18192.0,0.08,1455.36,19647.36,Paid
INV-2025-000293,CUST-8206-IND,SG,SGD,2025-03-03,PHN-LITE,Smartphone,20,785.85,15717.0,0.08,1257.36,16974.36,Paid
INV-2024-000294,CUST-5681-IND,UK,GBP,2024-03-23,MON-2K34,Monitor,9,755.37,6798.33,0.2,1359.67,8158.0,Paid
INV-2025-000295,CUST-5451-SMB,US,USD,2025-09-23,SWT-FIT,Smartwatch,7,469.8,3288.6,0.08,263.09,3551.69,Paid
INV-2024-000296,CUST-6238-ENT,FR,EUR,2024-03-05,HPH-SPORT,Headphones,32,178.13,5700.16,0.2,1140.03,6840.19,Paid
INV-2024-000297,CUST-2320-IND,JP,JPY,2024-10-07,CAM-4K,Camera,2,1644.37,3288.74,0.1,328.87,3617.61,Paid
INV-2025-000298,CUST-3471-IND,US,USD,2025-01-25,GPU-RDNA,GPU,1,1767.15,1767.15,0.08,141.37,1908.52,Disputed
INV-2025-000299,CUST-7275-ENT,CA,CAD,2025-03-03,MON-FHD24,Monitor,14,226.79,3175.06,0.13,412.76,3587.82,Paid
INV-2025-000300,CUST-3503-ENT,US,USD,2025-09-09,GPU-RTX,GPU,13,304.22,3954.86,0.08,316.39,4271.25,Paid
INV-2024-000301,CUST-4505-IND,US,USD,2024-04-16,CAM-DSLR,Camera,5,1630.66,8153.3,0.08,652.26,8805.56,Paid
INV-2025-000302,CUST-7797-SMB,FR,EUR,2025-07-01,CAM-DSLR,Camera,3,1513.09,4539.27,0.2,907.85,5447.12,Paid
INV-2024-000303,CUST-6421-ENT,FR,EUR,2024-09-18,MON-FHD24,Monitor,13,365.54,4752.02,0.2,950.4,5702.42,Paid
INV-2024-000304,CUST-8633-SMB,CA,CAD,2024-06-07,GPU-RDNA,GPU,5,1735.01,8675.05,0.13,1127.76,9802.81,Cancelled
INV-2024-000305,CUST-2020-IND,AU,AUD,2024-09-21,PHN-LITE,Smartphone,17,447.87,7613.79,0.1,761.38,8375.17,Paid
INV-2025-000306,CUST-7883-SMB,IN,INR,2025-04-12,SSD-512G,SSD,21,65.35,1372.35,0.18,247.02,1619.37,Paid
INV-2024-000307,CUST-1320-ENT,FR,EUR,2024-07-20,MON-2K34,Monitor,27,265.32,7163.64,0.2,1432.73,8596.37,Paid
INV-2024-000308,CUST-7232-SMB,UK,GBP,2024-06-03,LAP-ULTRA,Laptop,4,1271.33,5085.32,0.2,1017.06,6102.38,Paid
INV-2024-000309,CUST-1096-SMB,JP,JPY,2024-01-13,PHN-FOLD,Smartphone,12,1272.56,15270.72,0.1,1527.07,16797.79,Paid
INV-2024-000310,CUST-5892-SMB,UK,GBP,2024-10-23,TAB-PRO,Tablet,5,357.59,1787.95,0.2,357.59,2145.54,Paid
INV-2025-000311,CUST-7865-ENT,DE,EUR,2025-05-12,LAP-BIZ,Laptop,7,1521.68,10651.76,0.19,2023.83,12675.59,Paid
INV-2025-000312,CUST-9947-ENT,US,USD,2025-08-19,CON-LITE,Console,8,276.38,2211.04,0.08,176.88,2387.92,Paid
INV-2024-000313,CUST-4613-SMB,US,USD,2024-09-01,HPH-SPORT,Headphones,44,319.29,14048.76,0.08,1123.9,15172.66,Paid
INV-2024-000314,CUST-4595-SMB,IN,INR,2024-10-26,LAP-GAMER,Laptop,7,1201.12,8407.84,0.18,1513.41,9921.25,Paid
INV-2024-000315,CUST-8140-SMB,SG,SGD,2024-12-27,PHN-PRO,Smartphone,2,433.14,866.28,0.08,69.3,935.58,Disputed
INV-2024-000316,CUST-1475-SMB,AU,AUD,2024-12-19,CON-NEXT,Console,4,424.31,1697.24,0.1,169.72,1866.96,Disputed
INV-2025-000317,CUST-6507-ENT,DE,EUR,2025-06-04,GPU-RTX,GPU,5,1046.1,5230.5,0.19,993.8,6224.3,Paid
INV-2025-000318,CUST-7624-ENT,US,USD,2025-01-20,HPH-SPORT,Headphones,7,176.37,1234.59,0.08,98.77,1333.36,Paid
INV-2024-000319,CUST-3704-SMB,US,USD,2024-11-07,HPH-SPORT,Headphones,17,226.35,3847.95,0.08,307.84,4155.79,Paid
INV-2025-000320,CUST-3091-ENT,UK,GBP,2025-02-17,SSD-1TB,SSD,11,112.32,1235.52,0.2,247.1,1482.62,Pending
INV-2024-000321,CUST-9751-IND,FR,EUR,2024-10-04,GPU-RTX,GPU,15,734.41,11016.15,0.2,2203.23,13219.38,Disputed
INV-2025-000322,CUST-7455-ENT,AU,AUD,2025-08-15,PHN-FOLD,Smartphone,16,421.98,6751.68,0.1,675.17,7426.85,Pending
INV-2024-000323,CUST-1444-IND,CA,CAD,2024-12-21,CAM-DSLR,Camera,7,1287.07,9009.49,0.13,1171.23,10180.72,Paid
INV-2025-000324,CUST-8022-IND,UK,GBP,2025-06-08,SSD-2TB,SSD,2,232.43,464.86,0.2,92.97,557.83,Paid
INV-2024-000325,CUST-8564-IND,IN,INR,2024-01-16,CAM-4K,Camera,7,1586.42,11104.94,0.18,1998.89,13103.83,Paid
INV-2024-000326,CUST-1823-SMB,AU,AUD,2024-02-14,GPU-RDNA,GPU,12,1532.2,18386.4,0.1,1838.64,20225.04,Paid
INV-2024-000327,CUST-7211-SMB,FR,EUR,2024-11-16,LAP-ULTRA,Laptop,9,1895.22,17056.98,0.2,3411.4,20468.38,Paid
INV-2024-000328,CUST-4467-SMB,CA,CAD,2024-11-21,LAP-BIZ,Laptop,7,2163.36,15143.52,0.13,1968.66,17112.18,Paid
INV-2024-000329,CUST-6355-SMB,DE,EUR,2024-05-27,CAM-DSLR,Camera,10,2766.37,27663.7,0.19,5256.1,32919.8,Paid
INV-2024-000330,CUST-7211-SMB,US,USD,2024-12-20,TAB-MINI,Tablet,9,523.32,4709.88,0.08,376.79,5086.67,Paid
INV-2024-000331,CUST-7906-SMB,UK,GBP,2024-08-23,SWT-PRO,Smartwatch,14,248.41,3477.74,0.2,695.55,4173.29,Paid
INV-2025-000332,CUST-2341-SMB,JP,JPY,2025-09-04,TAB-PRO,Tablet,3,750.82,2252.46,0.1,225.25,2477.71,Disputed
INV-2024-000333,CUST-1317-ENT,US,USD,2024-04-14,MON-2K34,Monitor,3,703.1,2109.3,0.08,168.74,2278.04,Paid
INV-2025-000334,CUST-9837-IND,US,USD,2025-04-18,GPU-RDNA,GPU,13,1697.56,22068.28,0.08,1765.46,23833.74,Disputed
INV-2025-000335,CUST-6733-IND,US,USD,2025-01-30,SWT-PRO,Smartwatch,14,346.06,4844.84,0.08,387.59,5232.43,Disputed
INV-2025-000336,CUST-2124-ENT,US,USD,2025-03-21,GPU-RDNA,GPU,10,1655.99,16559.9,0.08,1324.79,17884.69,Paid
INV-2025-000337,CUST-1659-IND,IN,INR,2025-08-28,GPU-RTX,GPU,8,921.55,7372.4,0.18,1327.03,8699.43,Paid
INV-2024-000338,CUST-5051-IND,AU,AUD,2024-08-07,SSD-2TB,SSD,18,299.41,5389.38,0.1,538.94,5928.32,Paid
INV-2025-000339,CUST-1333-ENT,DE,EUR,2025-03-17,MON-4K27,Monitor,12,143.17,1718.04,0.19,326.43,2044.47,Paid
INV-2024-000340,CUST-3496-IND,US,USD,2024-01-28,LAP-GAMER,Laptop,8,1461.02,11688.16,0.08,935.05,12623.21,Paid
INV-2025-000341,CUST-3068-SMB,FR,EUR,2025-04-19,SSD-2TB,SSD,7,294.56,2061.92,0.2,412.38,2474.3,Disputed
INV-2025-000342,CUST-2874-ENT,DE,EUR,2025-09-19,SSD-2TB,SSD,31,150.78,4674.18,0.19,888.09,5562.27,Paid
INV-2024-000343,CUST-4571-SMB,US,USD,2024-10-31,CON-LITE,Console,6,569.87,3419.22,0.08,273.54,3692.76,Paid
INV-2025-000344,CUST-5198-SMB,DE,EUR,2025-02-08,SWT-FIT,Smartwatch,3,483.98,1451.94,0.19,275.87,1727.81,Cancelled
INV-2025-000345,CUST-3749-ENT,DE,EUR,2025-05-27,CAM-DSLR,Camera,5,1965.24,9826.2,0.19,1866.98,11693.18,Paid
INV-2025-000346,CUST-2876-IND,CA,CAD,2025-05-16,MON-2K34,Monitor,28,140.33,3929.24,0.13,510.8,4440.04,Paid
INV-2024-000347,CUST-6096-IND,CA,CAD,2024-12-13,HPH-NC,Headphones,13,251.55,3270.15,0.13,425.12,3695.27,Paid
INV-2024-000348,CUST-1420-SMB,US,USD,2024-08-27,SWT-FIT,Smartwatch,16,361.79,5788.64,0.08,463.09,6251.73,Paid
INV-2025-000349,CUST-7149-SMB,DE,EUR,2025-07-23,GPU-RTX,GPU,3,1900.91,5702.73,0.19,1083.52,6786.25,Paid
INV-2024-000350,CUST-4249-IND,CA,CAD,2024-12-02,HPH-SPORT,Headphones,20,43.31,866.2,0.13,112.61,978.81,Paid
INV-2024-000351,CUST-4978-IND,FR,EUR,2024-01-26,MON-2K34,Monitor,25,215.74,5393.5,0.2,1078.7,6472.2,Paid
INV-2025-000352,CUST-5941-ENT,IN,INR,2025-02-12,GPU-RTX,GPU,1,1319.61,1319.61,0.18,237.53,1557.14,Pending
INV-2024-000353,CUST-2983-ENT,CA,CAD,2024-03-17,TAB-MINI,Tablet,1,363.64,363.64,0.13,47.27,410.91,Paid
INV-2024-000354,CUST-1672-SMB,US,USD,2024-08-04,SSD-512G,SSD,19,308.22,5856.18,0.08,468.49,6324.67,Paid
INV-2024-000355,CUST-9728-SMB,US,USD,2024-11-23,MON-4K27,Monitor,25,893.19,22329.75,0.08,1786.38,24116.13,Paid
INV-2024-000356,CUST-7071-IND,CA,CAD,2024-01-23,PHN-LITE,Smartphone,12,1158.96,13907.52,0.13,1807.98,15715.5,Paid
INV-2024-000357,CUST-9289-ENT,US,USD,2024-11-05,SSD-512G,SSD,17,278.83,4740.11,0.08,379.21,5119.32,Paid
INV-2025-000358,CUST-6590-IND,FR,EUR,2025-08-21,CAM-DSLR,Camera,3,2906.53,8719.59,0.2,1743.92,10463.51,Paid
INV-2024-000359,CUST-7882-SMB,IN,INR,2024-09-23,HPH-NC,Headphones,22,192.7,4239.4,0.18,763.09,5002.49,Paid
INV-2025-000360,CUST-2729-SMB,FR,EUR,2025-02-18,LAP-BIZ,Laptop,7,1896.72,13277.04,0.2,2655.41,15932.45,Paid
INV-2024-000361,CUST-6934-ENT,DE,EUR,2024-09-23,GPU-RTX,GPU,5,908.91,4544.55,0.19,863.46,5408.01,Cancelled
INV-2024-000362,CUST-8532-ENT,CA,CAD,2024-11-28,TAB-PRO,Tablet,3,818.05,2454.15,0.13,319.04,2773.19,Paid
INV-2025-000363,CUST-3506-SMB,DE,EUR,2025-03-25,TAB-PRO,Tablet,15,1166.99,17504.85,0.19,3325.92,20830.77,Paid
INV-2025-000364,CUST-3885-ENT,FR,EUR,2025-07-18,MON-4K27,Monitor,3,204.59,613.77,0.2,122.75,736.52,Paid
INV-2025-000365,CUST-9548-ENT,IN,INR,2025-09-02,CON-LITE,Console,4,274.26,1097.04,0.18,197.47,1294.51,Pending
INV-2024-000366,CUST-5425-ENT,DE,EUR,2024-09-03,CON-LITE,Console,7,460.48,3223.36,0.19,612.44,3835.8,Paid
INV-2024-000367,CUST-9817-SMB,IN,INR,2024-02-05,MON-2K34,Monitor,24,142.44,3418.56,0.18,615.34,4033.9,Pending
INV-2025-000368,CUST-8616-SMB,IN,INR,2025-02-04,TAB-MINI,Tablet,3,884.72,2654.16,0.18,477.75,3131.91,Paid
INV-2024-000369,CUST-5397-SMB,US,USD,2024-01-28,CAM-4K,Camera,6,1526.92,9161.52,0.08,732.92,9894.44,Paid
INV-2024-000370,CUST-5022-IND,US,USD,2024-08-07,GPU-RTX,GPU,1,845.49,845.49,0.08,67.64,913.13,Paid
INV-2025-000371,CUST-5569-SMB,US,USD,2025-02-09,PHN-PRO,Smartphone,4,730.11,2920.44,0.08,233.64,3154.08,Pending
